date,portfolio_return,benchmark_return,excess_return,regime
2020-05-20,0.0940468306200931,0.0128752741670401,0.081171556453053,Bull
2020-05-21,0.10068357566504793,-0.0089159792939501,0.10959955495899804,Bear
2020-05-22,0.09839211554595849,-0.0138941892771928,0.11228630482315129,Bear
2020-05-25,0.08660111654675395,0.0001239275606772,0.08647718898607676,Bull
2020-05-26,0.0856619003590097,-0.019932155767235,0.1055940561262447,Bear
2020-05-27,0.08928938283024847,0.0001509639157701,0.08913841891447837,Bull
2020-05-28,0.10109751328984881,-0.0018173665996195,0.1029148798894683,Bull
2020-05-29,0.08813858965392873,0.0019744914193944,0.08616409823453433,Bull
2020-06-01,0.08623509214833674,-0.005648219163184,0.09188331131152075,Bear
2020-06-02,0.08092255688115725,0.0206064785417614,0.060316078339395854,Bull
2020-06-03,0.0687075151484951,-0.0026791051453479,0.071386620293843,Bull
2020-06-04,0.07001865926139073,-0.0021229484435606,0.07214160770495133,Bull
2020-06-05,0.07642262408622849,-0.0270796810026793,0.10350230508890779,Bear
2020-06-08,0.07293308757982953,-0.0193857962851359,0.09231888386496542,Bear
2020-06-09,0.07417080944316154,0.0033920694961238,0.07077873994703773,Bull
2020-06-10,0.07219630028457068,0.0145301840757925,0.05766611620877818,Bull
2020-06-11,0.07519290682206077,0.0147459367280584,0.06044697009400237,Bull
2020-06-12,0.07984285300738007,0.0066453279580835,0.07319752504929658,Bull
2020-06-15,0.0026774238401371846,-0.0147103392049929,0.017387763045130084,Bear
2020-06-16,0.0072824419283008986,-0.010329461655524,0.017611903583824896,Bear
2020-06-17,0.004690629163862793,-0.0011525605879382,0.005843189751800993,Bull
2020-06-18,0.00030711813660992443,-0.0004264757839651,0.0007335939205750245,Bull
2020-06-19,-0.011426494891177585,0.0089631386783051,-0.020389633569482687,Bull
2020-06-22,-0.003541333842777439,-0.00968469051658,0.0061433566738025615,Bear
2020-06-23,0.004048181371971569,0.0038653897725071,0.0001827915994644688,Bull
2020-06-24,0.0035355438672020493,0.0139841351733758,-0.01044859130617375,Bull
2020-06-25,0.00527569214696707,-0.0113728745948101,0.01664856674177717,Bear
2020-06-26,0.0008905853296253697,-0.0016890173191856,0.0025796026488109696,Bull
2020-06-29,0.0015428630812819601,0.0107284816208561,-0.00918561853957414,Bull
2020-06-30,0.002256843789621966,-0.00053341691535,0.002790260704971966,Bull
2020-07-01,-0.0018940831665648539,-0.0266439147972822,0.024749831630717346,Bear
2020-07-02,-0.007179303550739336,0.0065350705127038,-0.013714374063443136,Bull
2020-07-03,0.0019642723974321492,-0.0182385643867569,0.02020283678418905,Bear
2020-07-06,0.0009321505585097958,-0.0174956955233872,0.018427846081896997,Bear
2020-07-07,0.004088664695233271,0.0116993009783601,-0.00761063628312683,Bull
2020-07-08,-0.0005598041425008804,0.0243086436869093,-0.02486844782941018,Bull
2020-07-09,-0.006759833712146481,0.0022443862840815,-0.009004219996227981,Bull
2020-07-10,0.0006270468281123307,0.019758279714904,-0.01913123288679167,Bull
2020-07-13,0.004229697855660384,0.0161429056267337,-0.011913207771073315,Bull
2020-07-14,-0.006632846913554317,-0.0100751668327202,0.0034423199191658833,Bear
2020-07-15,-0.004028549722817028,-0.0021589602723272,-0.0018695894504898278,Bull
2020-07-16,-0.0001814300557215534,-0.0024887539090469,0.0023073238533253466,Bull
2020-07-17,-0.0033245072317879196,0.0101703135430739,-0.01349482077486182,Bull
2020-07-20,-0.0008879067758413893,0.0073430075303604,-0.008230914306201789,Bull
2020-07-21,-0.004089032376718283,0.0186573809289885,-0.02274641330570678,Bull
2020-07-22,-0.0006977679382998143,0.0023451907150313,-0.003042958653331114,Bull
2020-07-23,-0.0029494639444854515,-0.0068915846723447,0.003942120727859249,Bear
2020-07-24,0.0005971927941268334,0.0048373746205934,-0.004240181826466566,Bull
2020-07-27,0.00476348599175961,0.0028037483847425,0.0019597376070171098,Bull
2020-07-28,0.0007038112807577671,0.0123374754347858,-0.011633664154028034,Bull
2020-07-29,0.0029658600265668974,-0.0042057198269612,0.007171579853528098,Bull
2020-07-30,-0.00915577150892183,0.0008851799567581,-0.01004095146567993,Bull
2020-07-31,-0.003352452656400864,-0.0024235461193516,-0.0009289065370492637,Bull
2020-08-03,0.0008193400327755425,0.0212006049466977,-0.02038126491392216,Bull
2020-08-04,-0.003074713313770862,0.013183726438851,-0.016258439752621864,Bull
2020-08-05,0.0037099900391911874,-0.0021058987697506,0.005815888808941788,Bull
2020-08-06,0.005273822925647516,0.0222052594372597,-0.016931436511612184,Bull
2020-08-07,0.0023176938244198232,-0.0061465163532682,0.008464210177688024,Bear
2020-08-10,0.0034546017494110183,-0.0098934363929676,0.013348038142378619,Bear
2020-08-11,-0.005225103016652391,0.0085071299686523,-0.01373223298530469,Bull
2020-08-12,7.332643953600337e-05,-0.0002498988040812,0.00032322524361720335,Bull
2020-08-13,0.00471072441102861,0.0174107917738775,-0.012700067362848889,Bull
2020-08-14,-0.0016813625300743794,-0.0023593078037175,0.0006779452736431204,Bull
2020-08-17,-0.002452133943558427,0.0138861730240371,-0.01633830696759553,Bull
2020-08-18,-0.0012370144026889707,0.0072546821898884,-0.00849169659257737,Bull
2020-08-19,0.0023791149911456997,0.0052981205808069,-0.0029190055896612,Bull
2020-08-20,-0.004497824807301515,-0.008668650653041,0.004170825845739485,Bear
2020-08-21,-0.0010573891550370068,0.0056253902189702,-0.006682779374007207,Bull
2020-08-24,-0.001971179033461163,-0.0171741862623138,0.015203007228852638,Bear
2020-08-25,0.004662599867748265,-0.015555793509234,0.020218393376982266,Bear
2020-08-26,-0.007820561533658949,0.0099918034313297,-0.01781236496498865,Bull
2020-08-27,-0.001294642907551641,-0.0159738790138331,0.014679236106281461,Bear
2020-08-28,0.0011408409645253786,-0.014542097162395,0.015682938126920377,Bear
2020-08-31,0.004938025678959547,0.014812723164677,-0.009874697485717452,Bull
2020-09-01,1.2605153116174855e-06,0.0054114760543231,-0.0054102155390114825,Bull
2020-09-02,-0.0011213729138791547,0.0014879589471528,-0.0026093318610319544,Bull
2020-09-03,0.001172072432919238,0.007363187458758,-0.006191115025838762,Bull
2020-09-04,0.004430239448783311,0.0007057680470439,0.003724471401739411,Bull
2020-09-07,0.0008855057611747005,-0.0112242657109927,0.0121097714721674,Bear
2020-09-08,0.0038021958889130573,0.0113229287016005,-0.007520732812687442,Bull
2020-09-09,-0.004270505750268614,0.0172731557222041,-0.021543661472472712,Bull
2020-09-10,0.034216528929919304,0.0143302563817773,0.019886272548142004,Bull
2020-09-11,0.039492650418043077,0.0015370248803543,0.037955625537688775,Bull
2020-09-14,0.04281795240818695,-0.0153220809096636,0.058140033317850545,Bear
2020-09-15,0.03648191849124494,-0.0063686819795145,0.04285060047075944,Bear
2020-09-16,0.03077364606338431,-0.0142470393880631,0.04502068545144741,Bear
2020-09-17,0.03274775491733213,-0.0086701306293112,0.04141788554664333,Bear
2020-09-18,0.02538026362351418,0.0075001675886756,0.01788009603483858,Bull
2020-09-21,0.02146393401913059,-0.0272874218455031,0.048751355864633694,Bear
2020-09-22,0.03258186391351915,-0.0140923134837327,0.046674177397251854,Bear
2020-09-23,0.03204296689710034,-0.0056552810067381,0.03769824790383844,Bear
2020-09-24,0.035507516249894386,-0.0078321764349782,0.04333969268487259,Bear
2020-09-25,0.03633737197498869,0.0189049742110707,0.017432397763917987,Bull
2020-09-28,0.04452246847585288,0.0002545033458145,0.04426796513003838,Bull
2020-09-29,0.04368005844033775,0.0010141138677914,0.042665944572546355,Bull
2020-09-30,0.039150316541607444,0.0189743844444294,0.020175932097178044,Bull
2020-10-01,0.03839461791382812,0.010645264324459,0.027749353589369124,Bull
2020-10-02,0.031262577934289,0.0326640924675438,-0.001401514533254801,Bull
2020-10-05,0.02440393836499359,0.0091178860444764,0.01528605232051719,Bull
2020-10-06,0.024265148389692195,0.0117516269490729,0.012513521440619296,Bull
2020-10-07,0.045245864752421,0.0103169539186689,0.034928910833752096,Bull
2020-10-08,0.03838208087495701,0.0090018599098795,0.02938022096507751,Bull
2020-10-09,0.04758863998193284,0.0055041098747161,0.042084530107216744,Bull
2020-10-12,0.04762203233508583,0.016621911108257,0.03100012122682883,Bull
2020-10-13,0.04947477165402406,-0.0093134271980235,0.05878819885204756,Bear
2020-10-14,0.050185656577847515,-0.0175357720215304,0.06772142859937791,Bear
2020-10-15,0.047075318778902725,0.0009008102923617,0.046174508486541026,Bull
2020-10-16,0.05271975917646869,0.0221151446573455,0.03060461451912319,Bull
2020-10-19,0.03739691739206101,-0.0205443311948692,0.057941248586930214,Bear
2020-10-20,0.0414565293722257,0.0313558332146151,0.010100696157610597,Bull
2020-10-21,0.057718062983171364,0.0046400419115182,0.053078021071653166,Bull
2020-10-22,0.04577791928917843,-0.0047959766780468,0.05057389596722523,Bull
2020-10-23,0.053599691870183104,-0.006194952081761,0.0597946439519441,Bear
2020-10-26,0.04864480522007205,0.0154781851134144,0.03316662010665765,Bull
2020-10-27,0.03879316857165611,0.0175342322150371,0.021258936356619008,Bull
2020-10-28,0.04342490497135376,0.0092000542060028,0.034224850765350964,Bull
2020-10-29,0.048571312830785626,-0.0032451781156022,0.05181649094638783,Bull
2020-10-30,0.039681292633767164,0.0062226632621669,0.03345862937160026,Bull
2020-11-02,0.04243815800101007,0.025977427793117,0.01646073020789307,Bull
2020-11-03,0.04171466284887902,0.0200823737393509,0.02163228910952812,Bull
2020-11-04,0.04342717980376792,-0.0012058888132564,0.04463306861702432,Bull
2020-11-05,0.04326107570270967,-0.0274550786350096,0.07071615433771927,Bear
2020-11-06,0.052014415880048334,0.0155774186758732,0.036436997204175134,Bull
2020-11-09,0.040644405179338525,-0.0088264977108276,0.049470902890166125,Bear
2020-11-10,0.042530515308484215,-0.0021844837039884,0.04471499901247262,Bull
2020-11-11,0.03940999853678294,-0.0080520564485452,0.04746205498532814,Bear
2020-11-12,0.0389666974031504,0.014951667022296,0.024015030380854396,Bull
2020-11-13,0.034201848270283074,-0.0044448741327528,0.03864672240303588,Bull
2020-11-16,0.045431986927655,-0.0037903928337867,0.049222379761441705,Bull
2020-11-17,0.050305073380878494,-0.0050109448438513,0.05531601822472979,Bear
2020-11-18,0.053194631340649084,0.0091337461365046,0.04406088520414449,Bull
2020-11-19,0.048739487568944195,0.0114386870084024,0.037300800560541796,Bull
2020-11-20,0.059979338054255225,0.0044301180892694,0.055549219964985824,Bull
2020-11-23,0.054709997316257045,0.0106508463022541,0.04405915101400294,Bull
2020-11-24,0.05636119412004896,0.0113960670796746,0.044965127040374364,Bull
2020-11-25,0.050603508240433484,-0.0303432411020645,0.08094674934249799,Bear
2020-11-26,0.05427807837705528,-0.0059732240669069,0.060251302443962186,Bear
2020-11-27,0.05600593372036633,0.0087263256061513,0.04727960811421503,Bull
2020-11-30,0.05862248432735681,0.0042440197068054,0.05437846462055141,Bull
2020-12-01,0.04746779068769616,-0.0023031636023812,0.04977095429007736,Bull
2020-12-02,0.055271671896181256,-0.0050961204430687,0.06036779233924996,Bear
2020-12-03,0.04547997709411943,-0.0044274098339813,0.04990738692810073,Bull
2020-12-04,0.055455561807101095,0.0029707017530353,0.052484860054065795,Bull
2020-12-07,0.05804163262252557,0.0071939301521464,0.05084770247037917,Bull
2020-12-08,0.06302651731793057,-0.0173694468533865,0.08039596417131707,Bear
2020-12-09,0.060426944588334204,0.0107333188932035,0.04969362569513071,Bull
2020-12-10,0.055712897972607325,-0.0056245477907741,0.061337445763381425,Bear
2020-12-11,0.06447125602069262,-0.0029679440060889,0.06743920002678151,Bull
2020-12-14,0.06530747556712639,0.0030835717476009,0.06222390381952549,Bull
2020-12-15,0.06902183556255934,0.0192669014057098,0.049754934156849534,Bull
2020-12-16,0.06089286033537902,0.0109861158935395,0.049906744441839526,Bull
2020-12-17,0.06447551949176371,0.0051915677148874,0.05928395177687631,Bull
2020-12-18,0.057469319500611626,0.006427789726189,0.051041529774422625,Bull
2020-12-21,0.05765160103427604,0.0073238288300061,0.050327772204269934,Bull
2020-12-22,0.06259520378694632,-0.0233005154240978,0.08589571921104411,Bear
2020-12-23,0.054988697694390465,-0.0057057440248056,0.060694441719196066,Bear
2020-12-24,0.051834240542485276,-0.0006809584281217,0.052515198970606976,Bull
2020-12-25,0.05182762847355095,0.0104009004420084,0.04142672803154255,Bull
2020-12-28,0.06149854156422744,-0.0116628839763729,0.07316142554060034,Bear
2020-12-29,0.05703133830189533,-0.0027529777483983,0.05978431605029363,Bull
2020-12-30,0.053776563223773194,-0.0056988852858255,0.0594754485095987,Bear
2020-12-31,0.05778386420992729,-0.0127237897415971,0.07050765395152439,Bear
2021-01-01,0.050123391420461634,-0.0088492152066185,0.058972606627080135,Bear
2021-01-04,0.050724565999842444,-0.0053262853851795,0.056050851385021944,Bear
2021-01-05,0.05745779904655873,-0.0069146141436792,0.06437241319023793,Bear
2021-01-06,0.05778358850681034,-0.0009931252853401,0.058776713792150444,Bull
2021-01-07,0.060666144752591716,0.0080659093518982,0.052600235400693515,Bull
2021-01-08,0.0617131550138306,0.0136731078185659,0.0480400471952647,Bull
2021-01-11,0.0651437570553753,-0.0022491383099105,0.0673928953652858,Bull
2021-01-12,0.06431035322853712,0.010326162248792,0.05398419097974512,Bull
2021-01-13,0.07135762849112279,0.0063487547097327,0.06500887378139009,Bull
2021-01-14,0.07179726840638223,0.0055141083873544,0.06628316001902783,Bull
2021-01-15,0.07967365810612374,-2.008756531379774e-05,0.07969374567143754,Bull
2021-01-18,0.07872037575942115,0.0111190547952844,0.06760132096413675,Bull
2021-01-19,0.08320809463092144,-0.0081224931694487,0.09133058780037014,Bear
2021-01-20,0.07761659044160724,-0.0112381179793499,0.08885470842095713,Bear
2021-01-21,0.08047021645270097,-0.0044348598088674,0.08490507626156837,Bull
2021-01-22,0.07374254887987303,0.0026608732993664,0.07108167558050663,Bull
2021-01-25,0.08269079971873965,-0.0050538152837095,0.08774461500244915,Bear
2021-01-26,0.07302712417817668,0.003511961224986,0.06951516295319068,Bull
2021-01-27,0.07029279113578536,-0.0062938103430131,0.07658660147879846,Bear
2021-01-28,0.07389863977946554,0.0061721285805163,0.06772651119894924,Bull
2021-01-29,0.06695119970267291,0.0134579214818775,0.05349327822079541,Bull
2021-02-01,0.07820759320588097,-0.0089388665119645,0.08714645971784547,Bear
2021-02-02,0.08128136676232511,-0.014499627591471,0.09578099435379611,Bear
2021-02-03,0.07477423150740092,-0.0123219444630597,0.08709617597046063,Bear
2021-02-04,0.08319123512720358,0.0005044637770597,0.08268677135014388,Bull
2021-02-05,0.07962026286544244,0.0030785372256587,0.07654172563978373,Bull
2021-02-08,0.07953801050965938,0.0040110506405079,0.07552695986915148,Bull
2021-02-09,0.07847508499338668,-0.0003008048340727,0.07877588982745938,Bull
2021-02-10,0.0790364514069797,0.0002605665515937,0.07877588485538599,Bull
2021-02-11,0.06744021606449269,0.0075935866615464,0.059846629402946286,Bull
2021-02-12,0.08100812085426155,0.0048375666308644,0.07617055422339715,Bull
2021-02-15,0.07435944176073161,0.0093251249093919,0.06503431685133972,Bull
2021-02-16,0.08263776590785471,0.0101016588208471,0.07253610708700761,Bull
2021-02-17,0.08022300952824626,-0.003011291013634,0.08323430054188026,Bull
2021-02-18,0.07832937545619466,-0.0088256279804905,0.08715500343668516,Bear
2021-02-19,0.08423616584009688,0.0083314642961498,0.07590470154394709,Bull
2021-02-22,0.08596224196410641,0.0005489867686181,0.08541325519548831,Bull
2021-02-23,0.08926134920018675,-0.0085438701120836,0.09780521931227035,Bear
2021-02-24,0.08336904500303521,0.0058397950273076,0.07752924997572762,Bull
2021-02-25,0.09067760486508472,0.0064302736787573,0.08424733118632742,Bull
2021-02-26,0.08457675546336388,0.0080895804900014,0.07648717497336248,Bull
2021-03-01,0.09554204444181354,0.0062915015146629,0.08925054292715064,Bull
2021-03-02,0.08115886912618508,-0.0052460816746815,0.08640495080086659,Bear
2021-03-03,0.0932459766095764,-0.009981149467848,0.1032271260774244,Bear
2021-03-04,0.08393618833650421,-0.0013678558536996,0.0853040441902038,Bull
2021-03-05,-0.002853667539965703,-0.037440644496492,0.0345869769565263,Bear
2021-03-08,-0.002584340782056091,0.0226617962554311,-0.025246137037487192,Bull
2021-03-09,-0.003489195489499018,0.0057850018775127,-0.009274197367011718,Bull
2021-03-10,0.002475273637148563,-0.0122581228650583,0.014733396502206864,Bear
2021-03-11,7.714357537509089e-05,0.0203574348225308,-0.02028029124715571,Bull
2021-03-12,0.003914183880485608,0.0121735258571069,-0.008259341976621292,Bull
2021-03-15,-0.0001757960595533054,-0.0163928660498101,0.016217069990256794,Bear
2021-03-16,0.0025429210383072203,0.0022195651534109,0.0003233558848963203,Bull
2021-03-17,-0.0012861760463380224,-0.0066085628103521,0.005322386764014078,Bear
2021-03-18,0.006653234251809657,-0.0192430734030569,0.025896307654866557,Bear
2021-03-19,0.0096936603620494,0.0071311667602582,0.002562493601791201,Bull
2021-03-22,0.0060470743557913785,0.0061691349970574,-0.00012206064126602141,Bull
2021-03-23,-0.0001481095018155262,-0.0045005167329634,0.004352407231147873,Bull
2021-03-24,-0.0002001020655595237,0.0092759721355646,-0.009476074201124124,Bull
2021-03-25,-0.0031466557135049677,0.0123647702975104,-0.015511426011015367,Bull
2021-03-26,-0.004303453182445847,-0.0065635780543338,0.002260124871887953,Bear
2021-03-29,0.00327024133872121,-0.010682583567402,0.01395282490612321,Bear
2021-03-30,0.005669519764670259,-0.0055549572333658,0.011224476998036059,Bear
2021-03-31,-0.0017545704345091285,0.0142543573804185,-0.016008927814927628,Bull
2021-04-01,0.004206396294008891,0.0111704219863404,-0.0069640256923315085,Bull
2021-04-02,-0.0008259944653758235,0.0015208252208269,-0.0023468196862027235,Bull
2021-04-05,-0.0012994503439158493,-0.0152854201869228,0.01398596984300695,Bear
2021-04-06,-0.0027408972734153437,0.0042142126874418,-0.006955109960857143,Bull
2021-04-07,0.002005520380628279,0.0123737920827522,-0.010368271702123922,Bull
2021-04-08,0.0021908215390652056,-0.0058485766499786,0.008039398189043805,Bear
2021-04-09,-0.007149642587039713,-0.0087448983299389,0.001595255742899187,Bear
2021-04-12,0.0008869195078944256,0.0003099979975347,0.0005769215103597256,Bull
2021-04-13,-0.0046916025970052885,-0.0063480973465777,0.0016564947495724116,Bear
2021-04-14,0.0030547745987708538,7.752124522375503e-05,0.0029772533535470987,Bull
2021-04-15,0.00015130527001446274,0.0064809711197464,-0.006329665849731937,Bull
2021-04-16,0.005888952159684834,-0.023703698335963,0.029592650495647833,Bear
2021-04-19,0.005594611036581393,-0.013157162076447,0.01875177311302839,Bear
2021-04-20,0.001332326648279665,-0.0019280382924412,0.003260364940720865,Bull
2021-04-21,-0.00201244354055098,0.0203671940872973,-0.02237963762784828,Bull
2021-04-22,-0.004742270775552903,0.0023755094302291,-0.007117780205782003,Bull
2021-04-23,0.001855515486207748,0.0030051770564916,-0.001149661570283852,Bull
2021-04-26,0.0028716450836452356,0.0092465355299307,-0.0063748904462854646,Bull
2021-04-27,-0.002805105726971215,0.0094544264581171,-0.012259532185088315,Bull
2021-04-28,-0.007536837395682854,-0.006226031052939,-0.0013108063427438536,Bear
2021-04-29,0.0004261669659596824,-0.0050458069480675,0.005471973914027183,Bear
2021-04-30,-0.0017010083930370191,-0.0061716022310385,0.004470593838001481,Bear
2021-05-03,-0.0049565002673686576,-0.0096475290724276,0.004691028805058943,Bear
2021-05-04,0.0016123069526007478,0.0040146311487865,-0.002402324196185752,Bull
2021-05-05,-0.0026045757507302154,0.0088963065547682,-0.011500882305498415,Bull
2021-05-06,0.0036790146506026004,-0.0067536410605636,0.0104326557111662,Bear
2021-05-07,0.006306024841601369,0.0201409601528166,-0.01383493531121523,Bull
2021-05-10,-0.0021926105281616787,-0.0011123462373042,-0.0010802642908574788,Bull
2021-05-11,0.005206351005928216,-0.0108827757436569,0.01608912674958512,Bear
2021-05-12,0.002047093701473505,0.0124138387436634,-0.010366745042189894,Bull
2021-05-13,0.0006624173923211174,-0.016408813982871,0.01707123137519212,Bear
2021-05-14,-0.0027585932750391305,0.0006526766601122,-0.0034112699351513303,Bull
2021-05-17,-0.00015193856028850538,0.0073079983015862,-0.007459936861874706,Bull
2021-05-18,0.00033550464240965534,-0.000237096950804,0.0005726015932136553,Bull
2021-05-19,0.002017009848471184,-0.0041904247842899,0.006207434632761084,Bull
2021-05-20,-0.0015218109156470863,-0.0048730234649858,0.0033512125493387135,Bull
2021-05-21,-0.0022712089133649646,0.0029109035748215,-0.005182112488186464,Bull
2021-05-24,-0.0003880374761229548,-0.0066048742695783,0.006216836793455345,Bear
2021-05-25,-0.005639700173799845,0.0045829955211502,-0.010222695694950046,Bull
2021-05-26,-0.0015351739717588027,0.0048786121694557,-0.006413786141214503,Bull
2021-05-27,-0.0024618034773482515,-0.0115819235518169,0.009120120074468649,Bear
2021-05-28,0.005778151611858457,-0.004438351743034,0.010216503354892457,Bull
2021-05-31,-0.0016381535358773029,0.0053531851843879,-0.006991338720265203,Bull
2021-06-01,-0.0008144636020478949,-0.0104285723321566,0.009614108730108704,Bear
2021-06-02,-0.0015362292275212124,-0.01091828601453,0.009382056787008788,Bear
2021-06-03,0.002044831060973167,-0.0115236487340939,0.013568479795067066,Bear
2021-06-04,0.0017473338407814729,0.0071403967569305,-0.005393062916149027,Bull
2021-06-07,0.008840374965904192,-0.0089877376538535,0.01782811261975769,Bear
2021-06-08,-0.004849658025615105,-0.0015039611083119,-0.003345696917303205,Bull
2021-06-09,-0.00011356676328283191,-0.0090360598958874,0.008922493132604568,Bear
2021-06-10,0.007354277989919269,-0.0093346019016621,0.016688879891581368,Bear
2021-06-11,0.005675431974824175,0.0024605140575315,0.0032149179172926753,Bull
2021-06-14,-0.0001138618469025542,-0.0012678727274572,0.0011540108805546457,Bull
2021-06-15,0.0013562483713284886,-0.0061168744323015,0.0074731228036299885,Bear
2021-06-16,0.0010279982354334102,0.0090260788849378,-0.007998080649504389,Bull
2021-06-17,0.003968705845600384,0.01458674613606,-0.010618040290459615,Bull
2021-06-18,-0.0014394724620274432,0.0014682454699073,-0.0029077179319347436,Bull
2021-06-21,0.0018843788593019,0.0052199120261422,-0.0033355331668402997,Bull
2021-06-22,-0.0039648976092476135,-0.006471015904454,0.002506118295206386,Bear
2021-06-23,-0.0025631043003419857,0.0093230898928697,-0.011886194193211685,Bull
2021-06-24,-0.0012712148223743818,-0.0029072035359319,0.0016359887135575183,Bull
2021-06-25,0.006633518805926688,-0.0051359441342624,0.011769462940189088,Bear
2021-06-28,0.00406296663924901,-0.0072453455350439,0.011308312174292911,Bear
2021-06-29,0.005687479396786496,0.0023354177740844,0.0033520616227020955,Bull
2021-06-30,0.0037319438122337873,-0.0042953886681854,0.008027332480419187,Bull
2021-07-01,-0.006332178066869476,-0.000830707671206,-0.0055014703956634756,Bull
2021-07-02,-2.92159232061274e-05,-0.0128227207106775,0.012793504787471374,Bear
2021-07-05,0.004100333939874368,0.0029849341245418,0.001115399815332568,Bull
2021-07-06,-4.75537805247556e-06,0.0009485520150067,-0.0009533073930591755,Bull
2021-07-07,0.004099858355944041,0.0148591247131433,-0.010759266357199258,Bull
2021-07-08,0.0028811794324506215,-0.0008700312194115,0.0037512106518621216,Bull
2021-07-09,0.002283464693919216,0.0048006346090381,-0.002517169915118884,Bull
2021-07-12,0.00645697552788279,0.0123116726391732,-0.00585469711129041,Bull
2021-07-13,-0.001754407700719515,-0.0096153277776994,0.007860920076979885,Bear
2021-07-14,-0.006045336431491436,0.0006961667279297,-0.006741503159421135,Bull
2021-07-15,0.002776714939461605,-0.0048346213891986,0.007611336328660205,Bull
2021-07-16,-0.0016462445190647348,0.0040135801850049,-0.005659824704069635,Bull
2021-07-19,0.0007611236430587443,-0.010155319964008,0.010916443607066744,Bear
2021-07-20,-0.0015556875018341591,-0.0038427027855436,0.0022870152837094412,Bull
2021-07-21,0.0053828629021774824,0.0174518136738084,-0.012068950771630919,Bull
2021-07-22,0.00022597887318623528,0.0038053988801951,-0.0035794200070088647,Bull
2021-07-23,0.004006074101400222,0.0287432840597954,-0.02473720995839518,Bull
2021-07-26,0.004490422408502504,0.003355588737173,0.0011348336713295046,Bull
2021-07-27,0.00010177073863809703,-0.0038423132885226,0.003944084027160697,Bull
2021-07-28,0.00631389098891478,-0.0077246386047251,0.01403852959363988,Bear
2021-07-29,-0.003589752190477185,-0.0057612108254219,0.002171458634944715,Bear
2021-07-30,-0.001615690132473954,-0.0089053041790561,0.007289614046582147,Bear
2021-08-02,-0.0026018602930317353,0.0072818867884432,-0.009883747081474936,Bull
2021-08-03,0.003856184992289762,-0.0051572077710591,0.009013392763348862,Bear
2021-08-04,0.0015038803592502831,-0.0037775841162702,0.005281464475520484,Bull
2021-08-05,0.00036399113149430886,-0.0080584764170965,0.00842246754859081,Bear
2021-08-06,0.0018169667850166645,-0.0073387624505335,0.009155729235550164,Bear
2021-08-09,0.0009400002010078042,-0.0008734769241504,0.001813477125158204,Bull
2021-08-10,-0.007684640384906449,0.0013546649788533,-0.009039305363759749,Bull
2021-08-11,-0.0018965434880195567,-0.0035629557472588,0.0016664122592392433,Bull
2021-08-12,-0.0019480259319625453,-0.0155047818492244,0.013556755917261853,Bear
2021-08-13,-0.007272151851415946,-0.0027340795070399,-0.004538072344376046,Bull
2021-08-16,0.0024705921148915934,0.0014318373295201,0.0010387547853714933,Bull
2021-08-17,-0.00017594661418805497,-0.0059477254610745,0.005771778846886445,Bear
2021-08-18,-0.0037436752361151068,-0.0110230131160734,0.007279337879958294,Bear
2021-08-19,0.0044128824805201375,-0.0109842743818936,0.015397156862413738,Bear
2021-08-20,0.0016943653058877463,-0.0060184811274165,0.007712846433304246,Bear
2021-08-23,0.0011549797666136421,0.0116463862366877,-0.010491406470074058,Bull
2021-08-24,0.001215878069842549,0.0095865997102226,-0.008370721640380052,Bull
2021-08-25,-0.006382814535547893,-0.0027845438681167,-0.003598270667431193,Bull
2021-08-26,0.0006413189123907854,0.0120454170140911,-0.011404098101700316,Bull
2021-08-27,0.004571050758495546,0.011275126986237,-0.006704076227741454,Bull
2021-08-30,0.08401236604319164,0.02396198010124,0.06005038594195164,Bull
2021-08-31,0.09104292501094274,0.0069154263618205,0.08412749864912224,Bull
2021-09-01,0.09329130867488601,0.0182334109150859,0.07505789775980011,Bull
2021-09-02,0.0846116952615772,-0.0011127806896703,0.0857244759512475,Bull
2021-09-03,0.08208971604582531,0.0027009574244081,0.07938875862141721,Bull
2021-09-06,0.08867088315026264,-0.0020931405661982,0.09076402371646085,Bull
2021-09-07,0.08642998008462081,-0.0041028308996725,0.09053281098429332,Bull
2021-09-08,0.09043376245873821,0.0151873971961289,0.07524636526260932,Bull
2021-09-09,0.08855224074795609,0.0018024167195238,0.08674982402843229,Bull
2021-09-10,0.09026256988161015,-0.0050679444750377,0.09533051435664784,Bear
2021-09-13,0.09358532457844825,-0.0053639025054039,0.09894922708385215,Bear
2021-09-14,0.09267708418052135,0.0006858322336495,0.09199125194687185,Bull
2021-09-15,0.08820043845328374,-0.0214288008726986,0.10962923932598234,Bear
2021-09-16,0.08797747535722604,-0.0113061975366369,0.09928367289386295,Bear
2021-09-17,0.08628337963337204,-0.0060367422411202,0.09232012187449225,Bear
2021-09-20,0.08832314347077966,-0.0021135563186935,0.09043669978947316,Bull
2021-09-21,0.08786229180549711,-0.0031757758549947,0.09103806766049181,Bull
2021-09-22,0.08636666059077051,7.767796371660474e-05,0.08628898262705391,Bull
2021-09-23,0.0898330445295646,0.0101559348802966,0.079677109649268,Bull
2021-09-24,0.09535411505138795,-0.0016545834308062,0.09700869848219415,Bull
2021-09-27,0.08876466184537457,-0.0040879466402303,0.09285260848560487,Bull
2021-09-28,0.09434779899777547,-0.0081412357456804,0.10248903474345587,Bear
