report_date,period_end,symbol,sector,revenue,ebitda,net_income,operating_cf,capex,fcf,total_debt,cash,equity,invested_capital,roic,wacc,fcf_conversion,debt_ebitda,gross_margin,pe,pb,ev_ebitda
2020-05-15,2020-03-31,SIRI,Tourism,35964949325.03659,8602069492.554188,5298609633.930903,6902780948.188632,2770964839.4492874,4131816108.7393446,634412185239.3751,12280262261.589062,40396634642.155914,174859170667.1373,0.1980547525732288,0.03976123364229842,0.7797925105258331,4.065514021212978,0.3685284910528833,17.69494492416321,2.9597993366548985,6.898813300105588
2020-05-15,2020-03-31,SPALI,Agri & Food,38192056256.817856,5962962341.58665,2646641662.0242977,3009712206.1885643,2219700260.1065907,790011946.0819736,615943076961.0876,15950013418.466503,49679156049.0462,62467353178.17534,0.1254784268918336,0.05171135705587251,0.29849599869055515,2.09517852368505,0.35404383691941566,13.451010414267063,1.2406494919454114,7.680347412029173
2020-05-15,2020-03-31,SPRC,Consumer,29295858127.90422,5358089710.815416,3109818776.961045,4304745579.054617,1030665354.5827893,3274080224.4718275,436467248163.80927,8551120218.306113,31540613816.929626,73388988383.9308,0.18774551813163878,0.05841913321647018,1.0528202635882535,2.7393713933454156,0.22176594189614734,9.57409712071885,2.5558787899132533,8.746889826705058
2020-05-15,2020-03-31,STA,Financials,13327114748.476364,3470773291.3786006,2058958031.419981,2483751609.012307,873388611.8475004,1610362997.1648068,48873457647.968925,4390401061.73729,15735540820.346884,15192994888.267012,0.16690878551231836,0.050838209214480345,0.7821252170226141,0.8754818372036229,0.4488550311811806,8.908052530555734,2.0828198456801306,8.693432758518128
2020-05-15,2020-03-31,STGT,Industrials,22182067288.395523,5671520165.104083,2789329629.143829,2960864302.7316704,799017505.7767395,2161846796.954931,428569034412.2313,8187332134.667754,26050403449.88123,129103769173.07681,0.06355875382790815,0.03938163067443731,0.7750417069274452,4.552704227957462,0.3945199919615274,15.09000546350066,1.547558690473843,8.36602188474617
2020-05-15,2020-03-31,TISCO,Petrochem & Chem,15654380540.464628,2780310713.9836917,1260446852.9961994,1682383706.8549824,1408516900.365999,273866806.4889834,403562352226.1143,1774110567.5681148,17513550156.925297,61577616991.78183,0.14347336100637084,0.04040582450463682,0.21727755187612752,4.429549307714031,0.3645277798714808,11.604046475412046,1.3303656962564094,10.642033015744861
2020-05-15,2020-03-31,TISCO,Property,25038595944.346634,6124097058.442988,2846253990.3308463,3784099813.475687,1242982784.44811,2541117029.027577,350257637761.4876,5590945520.671811,29019613980.9646,97837598816.08748,0.07022222422899525,0.05481023582133933,0.8927934884448593,3.1951681327846897,0.4239204140972249,20.871918226328525,1.5884082950980083,6.955287691954481
2020-08-14,2020-06-30,ADVANC,Agri & Food,47867111648.25826,7890382353.320268,4795759083.597836,6022538800.849425,1499035714.7184858,4523503086.1309395,349037391532.48346,19507941686.764675,59035163049.2297,45940523698.728264,0.13602259627201732,0.0507386279577586,0.9432298427170686,1.1644688848163744,0.43111477891142536,6.754221081901401,3.074952405418034,11.731613505945724
2020-08-14,2020-06-30,AOT,Consumer,24093703625.740036,6156630300.331351,3725110692.471125,4918087391.506912,1970105746.3730493,2947981645.133863,137241045955.07857,7005532663.428539,31285502022.858696,41228673045.31347,0.1806585014143785,0.06125492813983771,0.7913809517371044,1.3393259310403787,0.3388857950534838,15.415772508903812,1.054632052258397,9.203534414238343
2020-08-14,2020-06-30,BDMS,Financials,5567235551.762722,1313010095.6292129,548669342.746774,718943746.5358322,194752041.78132144,524191704.75451076,50719202821.915054,1142850149.3073215,6401301088.223035,14658062765.420267,0.07401952494109855,0.04809975015619644,0.9553872686421259,2.232741821896795,0.33568042733529097,17.877335792189267,1.574766984444672,13.260252529900002
2020-08-14,2020-06-30,BBL,Industrials,18222374992.504745,4113822157.352357,2301316716.0344405,2756203422.4899397,990813763.3135221,1765389659.1764176,102297247306.88197,6746160233.615734,20473504115.761032,27722583034.000565,0.06084454930392622,0.0670999403035657,0.7671215556190301,1.3477774183530933,0.2035840296753189,11.137654537744634,3.3984671228675873,6.6251483915965785
2020-08-14,2020-06-30,BEM,Petrochem & Chem,17761752933.022854,3133012756.9486814,1989209880.1036978,2871974933.1071153,1400700375.0389266,1471274558.0681887,274726774772.45837,6979963801.829797,19703187158.09462,46034018288.13793,0.12550880872913137,0.05028303589680767,0.7396276143528359,2.938642250085927,0.23080656166559,9.280730625074925,2.0691524100786634,11.93260176212328
2020-08-14,2020-06-30,BGRIM,Property,24347609146.619556,7106028633.965492,3612290458.0926094,5256422811.489924,979760473.2571058,4276662338.2328186,111106480436.3313,5814863987.814992,26835492207.51675,51298337343.0437,0.13937105544955616,0.05483740972260107,1.1839198391845311,1.4437976536668375,0.3599112841227453,20.11556855009462,2.309205630014552,8.711003612954054
2020-08-14,2020-06-30,BH,Health Care,60711358091.82276,17759214811.334717,7228135069.313079,9905922269.824217,3844303210.7362576,6061619059.087959,407619199030.0355,20267754125.514828,75180033012.3911,168269564649.99536,0.07694052113265283,0.04569902641967716,0.8386145251798707,1.895011310326606,0.3357190350287482,14.441429750156612,1.3132199227675203,13.890674899534364
2020-08-14,2020-06-30,BJC,Resources,33525353291.33266,5319689321.510984,2809966963.7732067,2948899560.0145164,1281025888.2680972,1667873671.7464192,868340937398.5482,3717061203.666416,42639769684.25457,102695279418.02092,0.1239794506821307,0.044520599297558534,0.5935563276184601,3.8609502627439807,0.289348862385137,7.4287618912976985,2.547762121494481,11.909571343370402
2020-08-14,2020-06-30,BTS,Services,83898814903.15486,20740859192.162872,8879713045.329483,13121271733.901861,4521310449.778785,8599961284.123077,346645320191.01984,41134920506.696,100727476724.27673,105417066271.14087,0.061077033096966306,0.04847726198660057,0.9684954052255609,1.016515905097834,0.34206363423682157,21.42215479440254,2.3135311138823567,6.878652661135773
2020-08-14,2020-06-30,CBG,Technology,73206090603.62202,18557885731.434246,10132193182.555986,11920301740.886389,4156737994.287093,7763563746.599296,972899669990.8376,33186945265.641808,91167567687.16199,299925467578.6638,0.09518009099800823,0.03923580023819814,0.7662273711840962,3.232323680823571,0.4200917219914487,20.87000548990181,2.1037993957728736,6.36322246957069
2020-08-14,2020-06-30,CPF,Tourism,45953280534.585594,11362310893.903027,5301477927.134568,6288301185.0353365,3175209278.845758,3113091906.1895785,450492191419.6623,19770903068.126324,51563533254.036415,146634882022.16986,0.13268430928373628,0.05389966101608425,0.5872120848142802,2.5810749836259737,0.32297800930599974,9.45558076251147,0.813307035981391,13.871617927797153
2020-08-14,2020-06-30,CPN,Agri & Food,138764528681.5842,34638720352.70283,19887883195.799572,22702505697.41856,6810679427.065788,15891826270.352772,901563687885.8191,31263896022.39998,167244307694.53464,278462142177.9453,0.12573674415416292,0.05644284937661869,0.7990707766077996,1.6078084833536133,0.37429143559645195,13.486554845374112,1.8098120848516186,14.581876102489113
2020-08-14,2020-06-30,DELTA,Consumer,12962811471.253155,3750519013.334765,1897886857.03248,2596384256.6870427,778810934.0521718,1817573322.634871,198099693627.71387,1344849182.051528,16005389261.327988,80237424539.9589,0.16640400477214018,0.04820372450098962,0.9576826542109119,4.278737116365981,0.2881923932067017,28.87285464554307,1.3512652231030569,7.6957565441908935
2020-08-14,2020-06-30,EA,Financials,17860592888.366314,4536100947.342498,2612425744.2347507,3601072227.3603935,1299236229.2937808,2301835998.0666127,69989692901.27522,5958250607.141012,21751050466.251507,22146203252.521206,0.1817146956285105,0.05703995336850189,0.8811105935341645,0.9764422577718731,0.3984223442804906,10.51821752531197,1.6379210993459468,12.940221928678703
2020-08-14,2020-06-30,EGCO,Industrials,31381128116.38431,9309721239.036125,4535621359.272967,5930418514.999187,2707514005.813684,3222904509.1855035,213596655413.35812,14616289950.032736,36108653793.91971,97603149553.435,0.0868896016720806,0.06068900344401793,0.7105761821577883,2.096800689244703,0.36297105743551905,25.925033493760232,1.9620489434879622,6.724866236138505
2020-08-14,2020-06-30,EP,Petrochem & Chem,23254018253.073177,4085535596.2720757,2352543386.4443913,2570916721.8016796,2236315235.648725,334601486.1529546,216141723939.9115,11010903247.859211,28412578836.218113,32621492342.454914,0.19226878414673368,0.040654897776125645,0.14222967707246736,1.5969261103597292,0.44463310999365885,16.543590203005998,1.6401697992553756,13.841445339828088
2020-08-14,2020-06-30,ERT,Property,31700945479.888836,9029559896.83106,4865069525.239498,6016351681.997095,2540410775.981593,3475940906.015502,175627569822.77155,3773444979.559819,38154713703.17358,70726362587.60675,0.09152370799390962,0.06840728097439404,0.7144689069668306,1.5665517122806458,0.3823332542443719,12.05085193578608,0.9743819439209824,8.184638543639966
2020-08-14,2020-06-30,GFPT,Health Care,363916195753.6465,57884602586.80783,23505720050.294758,28563012177.08631,18160049476.384262,10402962700.70205,8641391024589.133,172795512762.9698,421854812967.05756,1126733627964.4224,0.17002247665416728,0.03813565909058476,0.4425715391165649,3.8930339938835834,0.258805743435888,16.342854289577755,1.8823630434566525,6.401032011177009
2020-08-14,2020-06-30,GULF,Resources,11212209939.944715,2634792482.3843946,1648133658.9196568,2156751560.576957,903821629.826093,1252929930.7508643,27418003816.924576,4706307582.589228,13341543949.333797,7601638817.528524,0.13980926308610145,0.06337395190025455,0.7602113602680461,0.5770199261119273,0.30951034943160916,22.434751629281834,0.9240144055221006,10.8505000124962
2020-08-14,2020-06-30,HMPRO,Services,16722289507.02545,2516594808.7140913,1103287161.8341162,1508256974.5961094,1619744791.4947848,-111487816.89867544,124321949941.36855,6608419949.463266,20391565666.75678,13794436838.889914,0.10628980050186447,0.05417422233794385,-0.1010505884191899,1.0962779380394956,0.3759810845993174,12.661149760222948,0.8482487312198862,7.008760004577708
2020-08-14,2020-06-30,INTUCH,Technology,71693879751.41255,12260632207.141039,7188368498.345512,8544241566.4264345,4521068350.459901,4023173215.9665337,665876199214.1353,7364978918.12145,81039469569.09341,102923945858.15128,0.14149207647212345,0.05625521653958735,0.5596782102771324,1.6789337469597143,0.24648924108106815,8.100005208482898,3.702798084258202,10.181387799387604
2020-08-14,2020-06-30,IRPC,Tourism,8900157728.32194,2552569601.796366,1613098168.1229389,2327124216.4798083,567478922.8112509,1759645293.6685574,140794673875.47693,1412144096.2142966,10491388531.607763,58693041751.861,0.10422387021296117,0.04518327192423662,1.0908482375354416,4.598741731512894,0.218476970658601,19.367240186902848,2.6001207805951068,13.060495572685706
2020-08-14,2020-06-30,JAS,Agri & Food,40897188245.1042,12007164446.329203,6129409369.795473,7858672477.775712,3729090186.044769,4129582291.730943,503359087308.8502,6231905420.248144,48158207014.90441,220125801412.08875,0.07553476358884004,0.05617380321995999,0.6737324989387582,3.6665742756506514,0.3445139934797635,21.46224784247061,1.7417192025928951,8.362921474563976
2020-08-14,2020-06-30,KBANK,Consumer,16353280079.179829,2925203495.3351526,1294204692.5673187,1834751635.1008904,976994973.885758,857756661.2151324,395083343804.1642,6048198656.619535,17585376556.904385,70229604082.6138,0.18075028071719157,0.03968805782683758,0.6627673861339486,4.801690152128531,0.28932425261483996,19.77672249100084,2.275629782427115,8.358986687962794
2020-08-14,2020-06-30,KCE,Financials,12249288087.436043,2796236786.157164,1721905274.8625062,2231743109.038689,477483859.48833746,1754259249.5503516,179229840797.4233,2231886373.578775,14759761605.106606,46306706770.00607,0.10851715886553243,0.054434959559430174,1.018789636782098,3.3120733551070147,0.28609309572879865,23.305827405816114,2.321106363893436,10.332429942773574
2020-08-14,2020-06-30,KTB,Industrials,11909804063.145933,2083364298.2408545,990386172.6302004,1218214524.0319722,409029485.77415127,809185038.2578208,41491777104.901985,5580390041.239245,15888710288.656305,5685584095.040008,0.14245055561263806,0.06550924002021064,0.8170399189932571,0.5458079606951877,0.28711997225058583,19.525462958686603,0.9197916341888385,7.040950659335713
2020-08-14,2020-06-30,LH,Petrochem & Chem,23984403923.027836,3609406191.8587766,2117539745.3803837,3171432416.299286,1541071772.2431836,1630360644.0561023,772963638765.8796,9687660882.110317,28730414833.59236,87304300193.76978,0.18958286520791487,0.04009266085671043,0.7699315432510254,4.837599070489193,0.25848297567221545,27.11859063536627,1.748193607028239,6.780683333006509
2020-08-14,2020-06-30,M,Property,64933063738.35217,12551014478.035734,5314330832.527164,7825473582.721158,6263818083.454815,1561655499.266343,1009682808516.8435,31618107869.349346,73362990463.6629,199469078501.344,0.1035965517930644,0.04127380426521164,0.2938574109289536,3.1785331592185595,0.22462674566732635,24.999566054175123,2.881788615528055,13.949592874580231
2020-08-14,2020-06-30,MAJOR,Health Care,30795010513.5636,4792970942.92311,2015478727.2360659,2977209278.263734,2871044214.457596,106165063.80613804,724397271986.6084,8233719492.00619,38077662179.66594,84783559209.9773,0.15636087451103642,0.05020991095376822,0.05267486199257875,3.5378290509005246,0.39422286754106145,12.204335494384889,1.4531554889624436,14.517343092972757
2020-08-14,2020-06-30,MFEC,Resources,8807379013.480907,1348855534.1183002,599055202.4972228,853489105.6755576,858098919.9171194,-4609814.24156177,158539275314.7223,2252542239.0777636,11455257551.568707,17080165718.104591,0.17251718293932458,0.05572730852635449,-0.007695140985914635,2.5325418899317933,0.3491475044644108,19.96632564165651,2.808569612222455,13.139501908987208
2020-08-14,2020-06-30,MFC,Services,22338892499.33773,5337762419.279835,3003536193.579344,3019081677.3085585,1214217249.5841825,1804864427.724376,61865934312.35685,7473918269.367738,26210231573.612503,17985124080.32712,0.06555588745226164,0.05630952253974082,0.6009131608211123,0.6738825248334547,0.34738320358909824,17.46001582014139,2.136466185396239,12.291321390383558
2020-08-14,2020-06-30,MG,Technology,67474301370.1363,17863688297.622913,9820767262.004477,11938363424.374706,5383416477.003518,6554946947.371188,540526797172.1855,13344990939.123262,76737332021.14595,199017048224.87207,0.05866852148000607,0.05042070393221537,0.6674577222424967,2.2281742147432664,0.38684106081552205,15.128224476679135,1.796706912474554,13.092399856733032
2020-08-14,2020-06-30,MO,Tourism,13089140896.537998,3785646080.534421,1965808505.9495811,2756998511.6385045,871435645.1404173,1885562866.4980872,152444019042.61035,4700577811.0315895,17305986213.18384,57618081283.816154,0.11771903916071108,0.05767529076014861,0.9591793202600213,3.044028948193815,0.3631112235233649,19.095897623342434,2.1484323712811495,10.905565866834621
2020-08-14,2020-06-30,MPT,Agri & Food,35437325955.752266,6043128236.780407,3302202019.857574,3652108890.865268,1232776090.922584,2419332799.942684,177270494240.82242,9501869434.472769,44606415181.558876,24466829156.222473,0.08639569621934444,0.054964976714752985,0.7326422748802727,0.8097405250250869,0.3603300365233416,10.68216372666608,3.0263412274176944,14.279534534190578
2020-08-14,2020-06-30,OR,Consumer,8963884236.210579,1436884498.036994,874081427.444381,993027135.3420606,683067100.2770777,309960035.0649829,207782571612.30682,2561462153.3236423,10817040234.42494,26431635132.428925,0.08704781903192398,0.05105338473338849,0.3546123110878089,3.679020153469345,0.33959187691498965,19.82497205807716,1.6852509557436246,10.267305851220808
2020-08-14,2020-06-30,OSP,Financials,19638925373.837524,4961083120.862931,2830020401.327107,4009212472.8103147,770384909.6539253,3238827563.156389,125537894447.6605,8627344330.087313,25710972888.229664,36556743051.58063,0.1299356656879396,0.039175109412705716,1.1444537861414628,1.4737403974486096,0.3932988391301918,12.516547579392435,1.9404426552440874,14.637092574549259
2020-08-14,2020-06-30,PTT,Industrials,43247077401.8381,8188118146.600362,3341466011.056038,4085104601.1775866,3968389450.87887,116715150.29871655,600880394855.1311,14081477585.450695,55993663099.69081,99388576625.68011,0.05994271372126052,0.04631075314327354,0.03492932440807017,2.4276292756460878,0.3877099516092206,11.33102386500519,1.6208847586841808,6.468557712408142
2020-08-14,2020-06-30,PTTEP,Petrochem & Chem,69117901652.49162,11851527895.154577,5021579665.158373,6894311283.070674,4872940345.130727,2021370937.9399471,1336809967275.8127,23814525485.080555,77948874034.21233,208206291685.88925,0.06043334703746608,0.046804410174859035,0.4025368654339961,3.513577211778965,0.2698140997815791,16.974336811329014,3.326130514491064,7.557440170656495
2020-08-14,2020-06-30,QPAC,Property,34134487362.861767,7913606345.313529,4836800969.487294,5034849514.908683,2482462918.824434,2552386596.084249,454903558972.92413,8522853830.451481,43837025565.04453,113739060325.46747,0.12882251979331658,0.05860800684250236,0.527701390275483,2.8745190337354654,0.3289010521980415,12.948209258103644,1.5898776113705215,8.667468080275047
2020-08-14,2020-06-30,RATCH,Health Care,17187440102.570084,3977430362.9356503,2415645357.885819,3466266671.814649,1645060902.041836,1821205769.772813,339721760695.19196,2119724879.2198424,19711499966.95193,94770581099.08853,0.11291618003713509,0.04211456736181977,0.7539210024466251,4.765417490761072,0.3437821799902475,12.5747366090423,0.9975657923309458,13.114997338374108
2020-08-14,2020-06-30,SAWAD,Resources,36067208912.74164,7914886500.309397,4995248835.110787,5333791766.436375,1950568263.1554644,3383223503.2809105,99388783907.97559,12772541098.337803,47579926732.1898,21675360755.268154,0.08900504374164116,0.05166884746911622,0.6772882823175466,0.5477112212391385,0.25972521462095466,18.950801365504095,1.5074154485106825,12.15536877728017
2020-08-14,2020-06-30,SCC,Services,16195641806.792215,4321095308.356987,2143980733.075057,2257729626.116017,1053046985.7241555,1204682640.3918614,249828748511.04736,8002799304.787033,19273278009.52502,89279599505.03801,0.18314261556573275,0.046598210326142295,0.5618906092798771,4.1322670820230005,0.22068912106864516,12.076735706047444,1.1978392743397743,9.249002944489954
2020-08-14,2020-06-30,SCGP,Technology,28474323857.545807,4667663228.328863,2606912046.557417,3715622120.814824,893757449.1287464,2821864671.6860776,814390542235.4435,3654992947.2142873,35181398924.57026,105813505962.00766,0.16167263786448982,0.04745455410766844,1.082454881979052,4.533896332529177,0.4372986115386872,14.661154025239714,1.4525762876837487,7.245859161768805
2020-08-14,2020-06-30,SIRI,Tourism,34256169310.499073,9679644922.037697,5963258210.951942,6126308345.720488,3257759596.5984864,2868548749.122001,511485967844.79895,16281671167.068974,40396634642.155914,206892369132.23965,0.18864470169500577,0.039179004419442685,0.48103715245026785,4.2747925321352795,0.4428427057730545,16.70854006341328,2.548105440219911,7.771925889055338
2020-08-14,2020-06-30,SPALI,Agri & Food,42779881384.09389,12622158828.402336,7103964248.924842,7138379025.161907,2798198868.174848,4340180156.987059,365091795573.86945,9703493344.37749,49679156049.0462,163505154599.74942,0.14055153727778347,0.05554640141111783,0.610951857991674,2.5907637009261952,0.35272822873785836,11.82613946007923,1.41449300946844,7.9091669022769775
2020-08-14,2020-06-30,SPRC,Consumer,24852861163.26842,6214289811.00771,2589892219.1451263,3346144057.983468,2007567389.760536,1338576668.222932,270838548617.54965,12027072078.812119,31540613816.929626,79711839020.73993,0.15927211538845992,0.05767540544086269,0.5168464765938293,2.5654368059739348,0.4189064815081921,7.779584229283789,1.9709938289350852,6.111826895581434
2020-08-14,2020-06-30,STA,Financials,12199189224.186012,2699243119.4433208,1646287820.4544792,1765479906.5282533,371172879.39151853,1394307027.1367347,52655891531.20587,2009888175.9324868,15735540820.346884,11939721966.708439,0.15278264621204926,0.05239860870858665,0.8469400124407275,0.8846718460225865,0.3370706937942675,8.858573654322573,2.665921433429499,13.99854249961602
2020-08-14,2020-06-30,STGT,Industrials,21110256945.19115,4088599407.403886,2222507560.3458176,2588410250.9901557,1902317247.701009,686093003.2891467,538429330628.78876,6905570326.554085,26050403449.88123,97779033137.49173,0.0604876726311808,0.047722442907146695,0.30870221345046495,4.783008722274306,0.33881865138702444,11.438537045713444,1.7435443913772397,13.858131463074534
2020-08-14,2020-06-30,TISCO,Petrochem & Chem,14018413885.871815,2356981483.5887647,1231714768.8444562,1691442169.8884985,1042471049.5565169,648971120.3319817,381745380085.622,4777338754.9701605,17513550156.925297,51604662477.88339,0.12847962594147555,0.0386004298511681,0.5268842566049764,4.3788772069019055,0.2667972252526548,6.664301906914079,1.9460152351827107,10.972903443931635
2020-08-14,2020-06-30,TISCO,Property,22862478185.480797,3759355234.5254126,2238278082.7379065,2831717263.2955017,1697622232.204582,1134095031.0909197,475710763770.01013,3635264131.6512394,29019613980.9646,60538360243.36508,0.06411917318126754,0.04203444807973006,0.5066819176032283,3.220677827271492,0.30332485052854563,27.994584511754613,2.177057447287822,13.933429894143785
2020-11-14,2020-09-30,ADVANC,Agri & Food,44352020995.95892,7730204387.009011,4226986064.65243,6259655983.160407,1364869075.6922977,4894786907.468109,305866145203.6152,21429893551.06792,59035163049.2297,46153372213.64885,0.1260338641301929,0.05493831672430011,1.1579851063148916,1.194104836120811,0.31246959220286474,8.392157825962592,3.0500437280275445,9.845800281902735
2020-11-14,2020-09-30,AOT,Consumer,23138790878.041924,5868421389.545046,2361041317.341783,2576160845.022203,2104942215.6985495,471218629.32365346,132794472404.47552,10263057843.862968,31285502022.858696,41768900896.27645,0.17349841060142743,0.050695021854950506,0.19958084844283142,1.4235140295374944,0.42006707222380407,9.799348996493622,1.1440569789909734,11.58036677185978
2020-11-14,2020-09-30,BDMS,Financials,4875671822.383034,792088705.7504413,430933272.6108153,469657214.15313613,322335589.3646276,147321624.78850853,64484658106.78205,542486925.8465546,6401301088.223035,8570685885.93078,0.06482479656303104,0.044468776730305234,0.34186644232866586,2.1640722367858367,0.26991059438809684,19.041551715451273,2.9077495375132676,8.496504633304472
2020-11-14,2020-09-30,BBL,Industrials,16356980841.637495,2686342341.4677424,1495800951.5622852,2054005329.6678455,837231772.8335898,1216773556.8342557,126224725222.99553,7200872056.154759,20473504115.761032,17983991134.73043,0.05461599422093718,0.06483768861954294,0.813459541901882,1.3389202751354825,0.4264805049277334,8.575573674309352,3.4590966597330843,12.501635301715474
2020-11-14,2020-09-30,BEM,Petrochem & Chem,16314226847.21873,3664213356.197271,1787890920.0836916,2439080604.0654907,933260779.7909127,1505819824.274578,198172661340.0603,2733972967.530088,19703187158.09462,54728875546.41017,0.11528024202635727,0.05012410767996391,0.842232491568384,2.9872100899281655,0.39696881374265536,9.703926751367145,3.9300005133393174,13.697461551254626
2020-11-14,2020-09-30,BGRIM,Property,21830400097.527695,4950533316.276692,2584646657.62003,3316015165.903215,2061187806.6386595,1254827359.2645555,128210945803.13693,6044398291.254848,26835492207.51675,35462722580.38275,0.12496199869796891,0.06646458219505064,0.4854928063629455,1.432682917769124,0.24136198661537733,26.53815399258174,2.776123318911617,13.593609103603631
2020-11-14,2020-09-30,BH,Health Care,61753029657.466934,15479713773.649096,6987404172.6394615,9555211692.627966,5553053991.752972,4002157700.8749943,483829236611.2825,18115408248.47696,75180033012.3911,165109261637.25992,0.07826064895763923,0.05532760854699496,0.5727674544069199,2.133234038452612,0.34043462194299645,13.134674080476902,1.3001832130983033,8.944612670046453
2020-11-14,2020-09-30,BJC,Resources,33176524842.648003,7565631165.614314,3931264868.179439,5426072539.371643,2011257905.07694,3414814634.294703,597924625040.977,4229529182.0257745,42639769684.25457,159957748717.9278,0.12268945504586089,0.04774807882940696,0.8686300081012086,4.228536792671932,0.3281029430182565,9.074025004614885,2.899332130886614,10.455567742564746
2020-11-14,2020-09-30,BTS,Services,80120476074.33304,21100880093.425762,9844052781.605516,11837322316.894636,5017342622.068945,6819979694.825691,310732661390.37933,29118592021.552567,100727476724.27673,113347207280.20941,0.05832646116140462,0.053880404200596116,0.6928020243419891,1.0743363004609852,0.2389880096860335,19.61661316897693,2.278430094466376,10.330703267797313
2020-11-14,2020-09-30,CBG,Technology,70594927788.18752,17264954588.643147,8054462436.290764,9347164851.577314,4154542964.4686527,5192621887.108662,972486718085.1155,21670006976.32036,91167567687.16199,297793318288.0077,0.09178514513579365,0.0503081368807833,0.6446888204124477,3.4496855089777707,0.2635600818785401,24.95848018203192,2.3990929545291855,8.209415184356118
2020-11-14,2020-09-30,CPF,Tourism,43160804113.228455,10664688755.12972,4982341740.750438,5620243757.511732,1863211377.3367984,3757032380.1749334,423400887633.3767,13354327999.17958,51563533254.036415,143063944491.27356,0.12462138535646558,0.050769103149316666,0.7540695872878947,2.6829464558440064,0.43904658704113586,11.339596085656266,0.9148636201268764,6.1367102875905575
2020-11-14,2020-09-30,CPN,Agri & Food,141065005135.74918,36421875158.971405,23119013130.755535,33986449284.155785,4593841173.86289,29392608110.292892,886089515310.3362,17596184293.542507,167244307694.53464,329416859676.58875,0.12782124241966528,0.05162594810179346,1.2713608467651896,1.808895660856424,0.4094863258315487,15.385433948493942,2.105946707975469,14.82524168791788
2020-11-14,2020-09-30,DELTA,Consumer,12151268358.31653,3195850079.514759,1795537763.1049645,2537401940.905329,735787183.2103184,1801614757.6950107,204283642230.18683,2592965469.1291504,16005389261.327988,70930462440.47179,0.15598620117009115,0.03915317488702591,1.0033844983463547,4.438910504290082,0.44537603824937344,22.356293399757256,1.2212340421811334,11.346168490270172
2020-11-14,2020-09-30,EA,Financials,19070927309.03675,5230944988.699794,2258794850.132194,2598316004.803437,1489756429.849776,1108559574.9536612,69197200545.46863,8462054670.733094,21751050466.251507,30179430479.82223,0.1940287073881142,0.0594585239439797,0.4907747929781156,1.1538806294089377,0.23262632585566154,9.802316681354919,1.9528896392969692,13.141278745138479
2020-11-14,2020-09-30,EGCO,Industrials,27498819552.231834,4130657543.263399,1984185676.3730118,2342501412.515919,2052847749.6472778,289653662.8686414,369660403159.5788,5314672580.864387,36108653793.91971,41998155978.123245,0.07614007592347655,0.05226040079333716,0.14598112783381906,2.033485252081337,0.3688735619809729,23.178672963645067,1.3681968784640595,13.207220240090235
2020-11-14,2020-09-30,EP,Petrochem & Chem,23173301117.816807,4131991011.9996705,1951451603.8719568,2799730411.340861,956220795.2224833,1843509616.1183777,212230615474.1939,3846265253.6821833,28412578836.218113,36386683009.98174,0.19160139903992537,0.04031375016433853,0.9446863106728309,1.761217916704638,0.20231013989429508,15.829074727600918,1.470139611776716,9.929080027905098
2020-11-14,2020-09-30,ERT,Property,27441600983.34921,6771507811.121521,3395857284.764401,4065362420.0454354,2513385932.5998826,1551976487.4455528,175488374506.89,11707054792.25338,38154713703.17358,50813104635.87983,0.07922656681892262,0.049050112626910836,0.45702052745518323,1.500791435326248,0.20394203928391832,14.384283298520737,1.561503201031836,13.655396115825809
2020-11-14,2020-09-30,GFPT,Health Care,327842000233.7806,94531826686.25269,60114445003.57016,63913350991.01783,11756957754.497536,52156393236.520294,4294326659728.767,135721481446.17677,421854812967.05756,1834584983385.7117,0.15316853023144117,0.05121370732206081,0.867618310930472,3.8814123194183585,0.3321918785900243,7.1174413532590375,2.6155624529061514,12.020887370494343
2020-11-14,2020-09-30,GULF,Resources,11033166445.47671,2319354125.8255615,1158520710.9690692,1712484780.9546278,721276513.0219944,991208267.9326334,30160121243.62175,2776223512.4805775,13341543949.333797,7287443560.254413,0.13757670240841083,0.05819923723430498,0.8555809650597581,0.6284028367302891,0.31764669511323607,12.387201953911976,1.8435575660924242,11.567001086809196
2020-11-14,2020-09-30,HMPRO,Services,17241495710.755745,4593510321.087105,2669724216.8077645,3553063556.557956,675690198.5272835,2877373358.0306726,72406043040.97597,6924633685.320976,20391565666.75678,28731146241.412846,0.10958996605578807,0.05796094856792837,1.0777792477273918,1.2509451044234643,0.31978180176867577,12.667521810419874,1.1646472191244923,9.686860610065175
2020-11-14,2020-09-30,INTUCH,Technology,65615086275.22085,14328426368.3674,7564896821.812647,10357738253.018143,5553614554.772992,4804123698.245151,477255676513.34094,24809544394.017555,81039469569.09341,121832191805.27316,0.12949522103099195,0.06455710405980367,0.6350547550619495,1.7005662544246984,0.22866985085942076,9.520462363238472,4.002155062131649,11.82618009498946
2020-11-14,2020-09-30,IRPC,Tourism,8072672867.123422,1741242770.5840905,699816187.9381291,1045188272.9536675,742504065.8923435,302684207.061324,169802388054.467,3471334807.5781155,10491388531.607763,40190774755.02848,0.09453374140745681,0.04705615167930225,0.4325195848257291,4.616332131739068,0.3808063711753439,27.512329870383496,3.0985584096683323,11.142853763241678
